group,partno,matched partno,cue,target,expnorm,judgment,fsg,bsg,swow
matched,666,344,before,finish,1,1,322,,
matched,666,344,before,start,2,1,322,,
matched,666,344,beginning,start,5,5,322,,
matched,666,344,body,legs,5,5,322,,
matched,666,344,break,crash,2,1,322,,
matched,666,344,break,split,4,2,322,,
matched,666,344,car,moving,1,2,322,,
matched,666,344,car,speed,2,2,322,,
matched,666,344,car,wheels,3,2,322,,
matched,666,344,casual,jeans,4,1,322,,
matched,666,344,casual,normal,4,2,322,,
matched,666,344,casual,t-shirt,5,2,322,,
matched,666,344,challenge,difficult,3,2,322,,
matched,666,344,challenge,hard,5,5,322,,
matched,666,344,challenge,struggle,1,2,322,,
matched,666,344,chowder,dorm,1,1,322,,
matched,666,344,chowder,food,2,2,322,,
matched,666,344,chowder,gross,3,2,322,,
matched,666,344,cinema,seats,3,1,322,,
matched,666,344,closed,done,2,2,322,,
matched,666,344,closed,door,3,2,322,,
matched,666,344,closed,open,5,4,322,,
matched,666,344,cloth,rag,3,3,322,,
matched,666,344,cloth,shirt,2,2,322,,
matched,666,344,cloth,towel,4,3,322,,
matched,666,344,common,ordinary,1,1,322,,
matched,666,344,common,plain,4,1,322,,
matched,666,344,computer,board,1,1,322,,
matched,666,344,computer,internet,4,4,322,,
matched,666,344,computer,screen,5,5,322,,
matched,666,344,dancer,fit,5,5,322,,
matched,666,344,dancer,free,1,1,322,,
matched,666,344,dancer,muscular,2,2,322,,
matched,666,344,dancer,skinny,3,3,322,,
matched,666,344,difficult,challenging,3,3,322,,
matched,666,344,difficult,fit,1,1,322,,
matched,666,344,difficult,stress,2,2,322,,
matched,666,344,melody,mix,4,1,322,,
matched,666,344,melody,pretty,2,1,322,,
matched,666,344,organize,clean,5,5,322,,
matched,666,344,organize,neat,4,2,322,,
matched,666,344,organize,ocd,1,1,322,,
matched,666,344,organize,tidy,3,3,322,,
matched,666,344,pupil,color,4,3,322,,
matched,666,344,pupil,eye,5,5,322,,
matched,666,344,pupil,poke,2,1,322,,
exp,605,383,assist,aid,5,5,222,,
exp,605,383,assist,assistant,4,5,222,,
exp,605,383,assist,help,5,5,222,,
exp,605,383,bashful,quiet,3,2,222,,
exp,605,383,bashful,shy,4,3,222,,
exp,605,383,before,already,2,4,222,,
exp,605,383,before,formerly,3,4,222,,
exp,605,383,beginning,establish,3,2,222,,
exp,605,383,beginning,finish,1,2,222,,
exp,605,383,beginning,start,5,5,222,,
exp,605,383,body,built,1,5,222,,
exp,605,383,break,divide,3,3,222,,
exp,605,383,break,opening,1,1,222,,
exp,605,383,break,separate,2,5,222,,
exp,605,383,break,split,4,4,222,,
exp,605,383,car,automobile,4,4,222,,
exp,605,383,car,brand,2,4,222,,
exp,605,383,car,size,1,3,222,,
exp,605,383,casual,informal,5,5,222,,
exp,605,383,challenge,demanding,1,1,222,,
exp,605,383,challenge,overcome,4,5,222,,
exp,605,383,challenge,winning,3,3,222,,
exp,605,383,chowder,hot,2,3,222,,
exp,605,383,chowder,soup,5,5,222,,
exp,605,383,cinema,popcorn,3,3,222,,
exp,605,383,cinema,theater,4,5,222,,
exp,605,383,closed,end,4,4,222,,
exp,605,383,closed,shut,5,5,222,,
exp,605,383,closed,stop,3,2,222,,
exp,605,383,cloth,clothing,5,5,222,,
exp,605,383,cloth,color,2,3,222,,
exp,605,383,common,multiple,1,1,222,,
exp,605,383,common,mutual,3,3,222,,
exp,605,383,common,public,2,3,222,,
exp,605,383,common,same,4,3,222,,
exp,605,383,computer,device,1,1,222,,
exp,605,383,computer,technology,5,5,222,,
exp,605,383,dancer,fit,2,3,222,,
exp,605,383,dancer,rhythm,3,4,222,,
exp,605,383,dancer,routine,1,4,222,,
exp,605,383,difficult,hard,4,3,222,,
exp,605,383,difficult,overcome,2,5,222,,
exp,605,383,difficult,rocky,1,1,222,,
exp,605,383,melody,calming,2,4,222,,
exp,605,383,melody,lyrics,3,3,222,,
exp,605,383,melody,music,5,5,222,,
exp,605,383,melody,sing,1,2,222,,
exp,605,383,organize,order,4,5,222,,
exp,605,383,pupil,eye,5,5,222,,
exp,605,383,pupil,open,2,2,222,,
matched,705,383,assist,aid,5,4,322,,
matched,705,383,assist,assistant,4,5,322,,
matched,705,383,assist,help,5,5,322,,
matched,705,383,bashful,quiet,3,4,322,,
matched,705,383,bashful,shy,4,5,322,,
matched,705,383,before,already,2,4,322,,
matched,705,383,before,formerly,3,3,322,,
matched,705,383,beginning,establish,3,3,322,,
matched,705,383,beginning,finish,1,5,322,,
matched,705,383,beginning,start,5,5,322,,
matched,705,383,body,built,1,4,322,,
matched,705,383,break,divide,3,3,322,,
matched,705,383,break,opening,1,2,322,,
matched,705,383,break,separate,2,5,322,,
matched,705,383,break,split,4,4,322,,
matched,705,383,car,automobile,4,5,322,,
matched,705,383,car,brand,2,4,322,,
matched,705,383,car,size,1,4,322,,
matched,705,383,casual,informal,5,5,322,,
matched,705,383,challenge,demanding,1,3,322,,
matched,705,383,challenge,overcome,4,4,322,,
matched,705,383,challenge,winning,3,4,322,,
matched,705,383,chowder,hot,2,3,322,,
matched,705,383,chowder,soup,5,5,322,,
matched,705,383,cinema,popcorn,3,5,322,,
matched,705,383,cinema,theater,4,5,322,,
matched,705,383,closed,end,4,4,322,,
matched,705,383,closed,shut,5,5,322,,
matched,705,383,closed,stop,3,3,322,,
matched,705,383,cloth,clothing,5,5,322,,
matched,705,383,cloth,color,2,3,322,,
matched,705,383,common,multiple,1,5,322,,
matched,705,383,common,mutual,3,3,322,,
matched,705,383,common,public,2,3,322,,
matched,705,383,common,same,4,4,322,,
matched,705,383,computer,device,1,4,322,,
matched,705,383,computer,technology,5,5,322,,
matched,705,383,dancer,fit,2,4,322,,
matched,705,383,dancer,rhythm,3,4,322,,
matched,705,383,dancer,routine,1,4,322,,
matched,705,383,difficult,hard,4,5,322,,
matched,705,383,difficult,overcome,2,3,322,,
matched,705,383,difficult,rocky,1,3,322,,
matched,705,383,melody,calming,2,3,322,,
matched,705,383,melody,lyrics,3,4,322,,
matched,705,383,melody,music,5,5,322,,
matched,705,383,melody,sing,1,5,322,,
matched,705,383,organize,order,4,5,322,,
matched,705,383,pupil,eye,5,5,322,,
matched,705,383,pupil,open,2,3,322,,
exp,577,355,assist,aid,3,4,222,,
exp,577,355,assist,secretary,2,1,222,,
exp,577,355,assist,talk,1,1,222,,
exp,577,355,bashful,quiet,3,2,222,,
exp,577,355,bashful,shy,5,3,222,,
exp,577,355,bashful,the,1,1,222,,
exp,577,355,before,dinosaurs,2,1,222,,
exp,577,355,before,start,3,1,222,,
exp,577,355,before,time,5,5,222,,
exp,577,355,beginning,end,5,5,222,,
exp,577,355,beginning,finish,2,4,222,,
exp,577,355,body,mass,3,4,222,,
exp,577,355,break,shatter,1,1,222,,
exp,577,355,break,sit,3,1,222,,
exp,577,355,break,stop,2,1,222,,
exp,577,355,break,time,4,3,222,,
exp,577,355,car,drive,4,1,222,,
exp,577,355,car,gas,5,3,222,,
exp,577,355,car,lot,1,1,222,,
exp,577,355,car,wreck,2,2,222,,
exp,577,355,casual,formal,4,4,222,,
exp,577,355,casual,simple,5,2,222,,
exp,577,355,challenge,difficult,5,5,222,,
exp,577,355,challenge,fun,2,1,222,,
exp,577,355,challenge,hurdle,1,1,222,,
exp,577,355,chowder,corn,4,4,222,,
exp,577,355,chowder,creamy,2,2,222,,
exp,577,355,chowder,food,1,1,222,,
exp,577,355,cinema,movie,5,5,222,,
exp,577,355,cinema,screen,1,1,222,,
exp,577,355,closed,door,5,4,222,,
exp,577,355,closed,shut,3,2,222,,
exp,577,355,cloth,clothing,4,5,222,,
exp,577,355,cloth,cotton,3,2,222,,
exp,577,355,cloth,towel,5,4,222,,
exp,577,355,common,birds,2,2,222,,
exp,577,355,common,dogs,1,1,222,,
exp,577,355,computer,keyboard,4,5,222,,
exp,577,355,dancer,music,1,1,222,,
exp,577,355,dancer,practice,4,1,222,,
exp,577,355,difficult,easy,3,3,222,,
exp,577,355,difficult,stressful,4,4,222,,
exp,577,355,difficult,time,2,1,222,,
exp,577,355,melody,song,4,1,222,,
exp,577,355,organize,clean,4,5,222,,
exp,577,355,organize,neat,3,3,222,,
exp,577,355,organize,simple,2,1,222,,
exp,577,355,pupil,contract,3,5,222,,
exp,577,355,pupil,eye,5,1,222,,
exp,577,355,pupil,round,1,4,222,,
matched,677,355,assist,aid,3,4,322,,
matched,677,355,assist,secretary,2,2,322,,
matched,677,355,assist,talk,1,1,322,,
matched,677,355,bashful,quiet,3,4,322,,
matched,677,355,bashful,shy,5,5,322,,
matched,677,355,bashful,the,1,1,322,,
matched,677,355,before,dinosaurs,2,1,322,,
matched,677,355,before,start,3,2,322,,
matched,677,355,before,time,5,3,322,,
matched,677,355,beginning,end,5,3,322,,
matched,677,355,beginning,finish,2,3,322,,
matched,677,355,body,mass,3,2,322,,
matched,677,355,break,shatter,1,2,322,,
matched,677,355,break,sit,3,3,322,,
matched,677,355,break,stop,2,2,322,,
matched,677,355,break,time,4,4,322,,
matched,677,355,car,drive,4,5,322,,
matched,677,355,car,gas,5,4,322,,
matched,677,355,car,lot,1,4,322,,
matched,677,355,car,wreck,2,5,322,,
matched,677,355,casual,formal,4,2,322,,
matched,677,355,casual,simple,5,2,322,,
matched,677,355,challenge,difficult,5,5,322,,
matched,677,355,challenge,fun,2,1,322,,
matched,677,355,challenge,hurdle,1,2,322,,
matched,677,355,chowder,corn,4,3,322,,
matched,677,355,chowder,creamy,2,3,322,,
matched,677,355,chowder,food,1,4,322,,
matched,677,355,cinema,movie,5,5,322,,
matched,677,355,cinema,screen,1,4,322,,
matched,677,355,closed,door,5,3,322,,
matched,677,355,closed,shut,3,5,322,,
matched,677,355,cloth,clothing,4,3,322,,
matched,677,355,cloth,cotton,3,2,322,,
matched,677,355,cloth,towel,5,3,322,,
matched,677,355,common,birds,2,1,322,,
matched,677,355,common,dogs,1,1,322,,
matched,677,355,computer,keyboard,4,4,322,,
matched,677,355,dancer,music,1,5,322,,
matched,677,355,dancer,practice,4,3,322,,
matched,677,355,difficult,easy,3,2,322,,
matched,677,355,difficult,stressful,4,3,322,,
matched,677,355,difficult,time,2,2,322,,
matched,677,355,melody,song,4,4,322,,
matched,677,355,organize,clean,4,4,322,,
matched,677,355,organize,neat,3,4,322,,
matched,677,355,organize,simple,2,2,322,,
matched,677,355,pupil,contract,3,1,322,,
matched,677,355,pupil,eye,5,5,322,,
matched,677,355,pupil,round,1,4,322,,
exp,573,351,assist,crutch,4,5,222,,
exp,573,351,assist,dependent,2,4,222,,
exp,573,351,assist,hand,3,2,222,,
exp,573,351,bashful,scared,4,4,222,,
exp,573,351,before,first,3,5,222,,
exp,573,351,before,start,2,5,222,,
exp,573,351,beginning,first,3,5,222,,
exp,573,351,beginning,start,4,5,222,,
exp,573,351,body,human,2,3,222,,
exp,573,351,body,legs,4,1,222,,
exp,573,351,body,whole,3,2,222,,
exp,573,351,break,shatter,4,5,222,,
exp,573,351,car,fast,1,1,222,,
exp,573,351,car,transportation,4,5,222,,
exp,573,351,car,truck,2,3,222,,
exp,573,351,car,vehicle,5,5,222,,
exp,573,351,casual,blank,1,1,222,,
exp,573,351,casual,everyday,3,4,222,,
exp,573,351,casual,plain,5,5,222,,
exp,573,351,challenge,hard,5,5,222,,
exp,573,351,challenge,limits,1,3,222,,
exp,573,351,challenge,test,2,4,222,,
exp,573,351,challenge,work,3,5,222,,
exp,573,351,chowder,food,5,5,222,,
exp,573,351,cinema,big,3,1,222,,
exp,573,351,cinema,movies,4,5,222,,
exp,573,351,cinema,posters,1,1,222,,
exp,573,351,closed,open,4,5,222,,
exp,573,351,closed,sealed,2,5,222,,
exp,573,351,closed,shut,5,5,222,,
exp,573,351,cloth,white,5,5,222,,
exp,573,351,common,basic,4,5,222,,
exp,573,351,common,lots,1,1,222,,
exp,573,351,common,same,2,5,222,,
exp,573,351,computer,desktop,1,3,222,,
exp,573,351,dancer,floor,1,5,222,,
exp,573,351,dancer,movement,3,1,222,,
exp,573,351,difficult,challenge,2,5,222,,
exp,573,351,difficult,hard,5,5,222,,
exp,573,351,difficult,situation,1,2,222,,
exp,573,351,melody,flow,1,1,222,,
exp,573,351,melody,instruments,2,5,222,,
exp,573,351,melody,music,5,5,222,,
exp,573,351,melody,soft,3,5,222,,
exp,573,351,organize,neat,5,5,222,,
exp,573,351,organize,stack,2,1,222,,
exp,573,351,organize,structured,1,5,222,,
exp,573,351,pupil,black,3,3,222,,
exp,573,351,pupil,eye,5,5,222,,
exp,573,351,pupil,person,4,1,222,,
matched,673,351,assist,crutch,4,1,322,,
matched,673,351,assist,dependent,2,3,322,,
matched,673,351,assist,hand,3,3,322,,
matched,673,351,bashful,scared,4,5,322,,
matched,673,351,before,first,3,3,322,,
matched,673,351,before,start,2,1,322,,
matched,673,351,beginning,first,3,5,322,,
matched,673,351,beginning,start,4,5,322,,
matched,673,351,body,human,2,3,322,,
matched,673,351,body,legs,4,3,322,,
matched,673,351,body,whole,3,5,322,,
matched,673,351,break,shatter,4,1,322,,
matched,673,351,car,fast,1,5,322,,
matched,673,351,car,transportation,4,1,322,,
matched,673,351,car,truck,2,5,322,,
matched,673,351,car,vehicle,5,5,322,,
matched,673,351,casual,blank,1,5,322,,
matched,673,351,casual,everyday,3,5,322,,
matched,673,351,casual,plain,5,1,322,,
matched,673,351,challenge,hard,5,5,322,,
matched,673,351,challenge,limits,1,5,322,,
matched,673,351,challenge,test,2,3,322,,
matched,673,351,challenge,work,3,5,322,,
matched,673,351,chowder,food,5,5,322,,
matched,673,351,cinema,big,3,3,322,,
matched,673,351,cinema,movies,4,5,322,,
matched,673,351,cinema,posters,1,3,322,,
matched,673,351,closed,open,4,5,322,,
matched,673,351,closed,sealed,2,5,322,,
matched,673,351,closed,shut,5,5,322,,
matched,673,351,cloth,white,5,5,322,,
matched,673,351,common,basic,4,5,322,,
matched,673,351,common,lots,1,5,322,,
matched,673,351,common,same,2,3,322,,
matched,673,351,computer,desktop,1,5,322,,
matched,673,351,dancer,floor,1,1,322,,
matched,673,351,dancer,movement,3,1,322,,
matched,673,351,difficult,challenge,2,3,322,,
matched,673,351,difficult,hard,5,5,322,,
matched,673,351,difficult,situation,1,5,322,,
matched,673,351,melody,flow,1,1,322,,
matched,673,351,melody,instruments,2,3,322,,
matched,673,351,melody,music,5,5,322,,
matched,673,351,melody,soft,3,1,322,,
matched,673,351,organize,neat,5,5,322,,
matched,673,351,organize,stack,2,2,322,,
matched,673,351,organize,structured,1,1,322,,
matched,673,351,pupil,black,3,1,322,,
matched,673,351,pupil,eye,5,1,322,,
matched,673,351,pupil,person,4,3,322,,
exp,580,358,assist,aid,5,5,222,,
exp,580,358,assist,help,5,5,222,,
exp,580,358,assist,kids,1,1,222,,
exp,580,358,assist,people,4,1,222,,
exp,580,358,bashful,bones,4,1,222,,
exp,580,358,bashful,hitting,1,4,222,,
exp,580,358,bashful,mean,5,4,222,,
exp,580,358,before,ahead,4,5,222,,
exp,580,358,before,front,2,3,222,,
exp,580,358,before,god,3,3,222,,
exp,580,358,beginning,genesis,3,2,222,,
exp,580,358,beginning,god,2,3,222,,
exp,580,358,beginning,start,4,1,222,,
exp,580,358,body,exercise,5,4,222,,
exp,580,358,body,running,1,1,222,,
exp,580,358,body,weight,2,4,222,,
exp,580,358,break,dinner,1,2,222,,
exp,580,358,break,rest,2,5,222,,
exp,580,358,break,spring,3,1,222,,
exp,580,358,car,engine,2,1,222,,
exp,580,358,car,standard,1,1,222,,
exp,580,358,casual,cool,3,5,222,,
exp,580,358,casual,jeans,2,1,222,,
exp,580,358,casual,regular,5,4,222,,
exp,580,358,challenge,difficult,3,3,222,,
exp,580,358,challenge,fun,5,5,222,,
exp,580,358,challenge,test,2,1,222,,
exp,580,358,chowder,salt,2,1,222,,
exp,580,358,chowder,soup,4,5,222,,
exp,580,358,cinema,movies,3,5,222,,
exp,580,358,cinema,theater,4,5,222,,
exp,580,358,closed,cabinets,2,2,222,,
exp,580,358,closed,restaurant,4,3,222,,
exp,580,358,cloth,cotton,2,1,222,,
exp,580,358,cloth,skin,1,1,222,,
exp,580,358,cloth,soft,3,3,222,,
exp,580,358,common,weather,1,1,222,,
exp,580,358,difficult,annoying,5,5,222,,
exp,580,358,difficult,hard,4,5,222,,
exp,580,358,difficult,teacher,1,1,222,,
exp,580,358,melody,harmony,4,4,222,,
exp,580,358,melody,music,5,5,222,,
exp,580,358,melody,violin,3,3,222,,
exp,580,358,organize,clean,5,4,222,,
exp,580,358,organize,folders,1,1,222,,
exp,580,358,organize,office,3,5,222,,
exp,580,358,organize,room,4,4,222,,
exp,580,358,pupil,karate,1,1,222,,
exp,580,358,pupil,learning,4,5,222,,
exp,580,358,pupil,teacher,3,5,222,,
matched,680,358,assist,aid,5,2,322,,
matched,680,358,assist,help,5,3,322,,
matched,680,358,assist,kids,1,1,322,,
matched,680,358,assist,people,4,1,322,,
matched,680,358,bashful,bones,4,1,322,,
matched,680,358,bashful,hitting,1,1,322,,
matched,680,358,bashful,mean,5,1,322,,
matched,680,358,before,ahead,4,2,322,,
matched,680,358,before,front,2,2,322,,
matched,680,358,before,god,3,1,322,,
matched,680,358,beginning,genesis,3,2,322,,
matched,680,358,beginning,god,2,1,322,,
matched,680,358,beginning,start,4,3,322,,
matched,680,358,body,exercise,5,2,322,,
matched,680,358,body,running,1,1,322,,
matched,680,358,body,weight,2,2,322,,
matched,680,358,break,dinner,1,1,322,,
matched,680,358,break,rest,2,3,322,,
matched,680,358,break,spring,3,1,322,,
matched,680,358,car,engine,2,2,322,,
matched,680,358,car,standard,1,2,322,,
matched,680,358,casual,cool,3,1,322,,
matched,680,358,casual,jeans,2,1,322,,
matched,680,358,casual,regular,5,3,322,,
matched,680,358,challenge,difficult,3,3,322,,
matched,680,358,challenge,fun,5,1,322,,
matched,680,358,challenge,test,2,3,322,,
matched,680,358,chowder,salt,2,1,322,,
matched,680,358,chowder,soup,4,4,322,,
matched,680,358,cinema,movies,3,4,322,,
matched,680,358,cinema,theater,4,3,322,,
matched,680,358,closed,cabinets,2,1,322,,
matched,680,358,closed,restaurant,4,1,322,,
matched,680,358,cloth,cotton,2,3,322,,
matched,680,358,cloth,skin,1,1,322,,
matched,680,358,cloth,soft,3,3,322,,
matched,680,358,common,weather,1,1,322,,
matched,680,358,difficult,annoying,5,1,322,,
matched,680,358,difficult,hard,4,4,322,,
matched,680,358,difficult,teacher,1,1,322,,
matched,680,358,melody,harmony,4,4,322,,
matched,680,358,melody,music,5,4,322,,
matched,680,358,melody,violin,3,1,322,,
matched,680,358,organize,clean,5,3,322,,
matched,680,358,organize,folders,1,1,322,,
matched,680,358,organize,office,3,2,322,,
matched,680,358,organize,room,4,1,322,,
matched,680,358,pupil,karate,1,1,322,,
matched,680,358,pupil,learning,4,2,322,,
matched,680,358,pupil,teacher,3,2,322,,
exp,576,354,assist,assistant,5,5,222,,
exp,576,354,assist,basketball,3,3,222,,
exp,576,354,assist,help,4,4,222,,
exp,576,354,bashful,outgoing,4,5,222,,
exp,576,354,bashful,quiet,2,4,222,,
exp,576,354,bashful,shy,5,5,222,,
exp,576,354,before,during,5,4,222,,
exp,576,354,before,later,1,5,222,,
exp,576,354,before,now,4,3,222,,
exp,576,354,beginning,finish,3,4,222,,
exp,576,354,beginning,start,5,5,222,,
exp,576,354,body,builder,5,5,222,,
exp,576,354,break,bust,1,1,222,,
exp,576,354,break,summer,2,3,222,,
exp,576,354,car,drive,3,3,222,,
exp,576,354,car,gas,2,1,222,,
exp,576,354,car,truck,5,5,222,,
exp,576,354,casual,attire,2,4,222,,
exp,576,354,casual,formal,4,5,222,,
exp,576,354,casual,pants,1,3,222,,
exp,576,354,challenge,try,1,2,222,,
exp,576,354,challenge,winning,2,1,222,,
exp,576,354,chowder,crowder,1,1,222,,
exp,576,354,chowder,hot,4,4,222,,
exp,576,354,chowder,soup,5,5,222,,
exp,576,354,cinema,movie,3,5,222,,
exp,576,354,cinema,popcorn,3,5,222,,
exp,576,354,cinema,previews,1,1,222,,
exp,576,354,cinema,theater,2,5,222,,
exp,576,354,closed,door,4,4,222,,
exp,576,354,closed,open,5,5,222,,
exp,576,354,closed,shut,2,3,222,,
exp,576,354,cloth,clothing,3,4,222,,
exp,576,354,cloth,cotton,2,1,222,,
exp,576,354,computer,geek,3,2,222,,
exp,576,354,dancer,ballerina,2,5,222,,
exp,576,354,dancer,ballet,1,5,222,,
exp,576,354,dancer,singer,4,5,222,,
exp,576,354,difficult,easy,5,5,222,,
exp,576,354,difficult,hard,3,5,222,,
exp,576,354,difficult,simple,3,5,222,,
exp,576,354,melody,harp,1,1,222,,
exp,576,354,melody,song,4,4,222,,
exp,576,354,organize,order,1,3,222,,
exp,576,354,organize,straighten,4,5,222,,
exp,576,354,pupil,eye,4,5,222,,
exp,576,354,pupil,iris,2,5,222,,
exp,576,354,pupil,student,5,5,222,,
exp,576,354,pupil,teacher,3,5,222,,
exp,576,354,pupil,vision,1,1,222,,
matched,676,354,assist,assistant,5,2,322,,
matched,676,354,assist,basketball,3,2,322,,
matched,676,354,assist,help,4,2,322,,
matched,676,354,bashful,outgoing,4,2,322,,
matched,676,354,bashful,quiet,2,3,322,,
matched,676,354,bashful,shy,5,2,322,,
matched,676,354,before,during,5,2,322,,
matched,676,354,before,later,1,3,322,,
matched,676,354,before,now,4,5,322,,
matched,676,354,beginning,finish,3,3,322,,
matched,676,354,beginning,start,5,3,322,,
matched,676,354,body,builder,5,5,322,,
matched,676,354,break,bust,1,2,322,,
matched,676,354,break,summer,2,5,322,,
matched,676,354,car,drive,3,4,322,,
matched,676,354,car,gas,2,2,322,,
matched,676,354,car,truck,5,2,322,,
matched,676,354,casual,attire,2,5,322,,
matched,676,354,casual,formal,4,5,322,,
matched,676,354,casual,pants,1,4,322,,
matched,676,354,challenge,try,1,2,322,,
matched,676,354,challenge,winning,2,4,322,,
matched,676,354,chowder,crowder,1,5,322,,
matched,676,354,chowder,hot,4,2,322,,
matched,676,354,chowder,soup,5,5,322,,
matched,676,354,cinema,movie,3,5,322,,
matched,676,354,cinema,popcorn,3,3,322,,
matched,676,354,cinema,previews,1,5,322,,
matched,676,354,cinema,theater,2,5,322,,
matched,676,354,closed,door,4,5,322,,
matched,676,354,closed,open,5,5,322,,
matched,676,354,closed,shut,2,5,322,,
matched,676,354,cloth,clothing,3,2,322,,
matched,676,354,cloth,cotton,2,2,322,,
matched,676,354,computer,geek,3,5,322,,
matched,676,354,dancer,ballerina,2,3,322,,
matched,676,354,dancer,ballet,1,2,322,,
matched,676,354,dancer,singer,4,1,322,,
matched,676,354,difficult,easy,5,2,322,,
matched,676,354,difficult,hard,3,3,322,,
matched,676,354,difficult,simple,3,2,322,,
matched,676,354,melody,harp,1,3,322,,
matched,676,354,melody,song,4,3,322,,
matched,676,354,organize,order,1,3,322,,
matched,676,354,organize,straighten,4,5,322,,
matched,676,354,pupil,eye,4,2,322,,
matched,676,354,pupil,iris,2,4,322,,
matched,676,354,pupil,student,5,1,322,,
matched,676,354,pupil,teacher,3,1,322,,
matched,676,354,pupil,vision,1,3,322,,
exp,606,384,assist,aid,2,4,222,,
exp,606,384,assist,follow,2,5,222,,
exp,606,384,assist,help,4,2,222,,
exp,606,384,bashful,quiet,4,4,222,,
exp,606,384,bashful,scared,2,2,222,,
exp,606,384,bashful,shy,5,5,222,,
exp,606,384,bashful,solitude,1,5,222,,
exp,606,384,before,dinner,3,2,222,,
exp,606,384,before,time,5,4,222,,
exp,606,384,beginning,book,1,2,222,,
exp,606,384,beginning,first,3,3,222,,
exp,606,384,beginning,middle,2,3,222,,
exp,606,384,body,parts,5,3,222,,
exp,606,384,body,tattoo,1,2,222,,
exp,606,384,break,coffee,5,1,222,,
exp,606,384,car,engine,5,2,222,,
exp,606,384,car,paint,3,1,222,,
exp,606,384,casual,friends,3,5,222,,
exp,606,384,casual,sex,4,5,222,,
exp,606,384,challenge,difficult,3,5,222,,
exp,606,384,challenge,hard,4,2,222,,
exp,606,384,chowder,clam,5,1,222,,
exp,606,384,cinema,candy,3,3,222,,
exp,606,384,cinema,popcorn,4,2,222,,
exp,606,384,closed,door,4,2,222,,
exp,606,384,closed,doors,1,3,222,,
exp,606,384,closed,eyes,2,4,222,,
exp,606,384,closed,lips,3,2,222,,
exp,606,384,cloth,glasses,2,4,222,,
exp,606,384,cloth,rag,5,4,222,,
exp,606,384,cloth,towel,1,1,222,,
exp,606,384,common,friend,1,3,222,,
exp,606,384,common,ground,2,2,222,,
exp,606,384,common,room,3,2,222,,
exp,606,384,computer,email,4,2,222,,
exp,606,384,computer,internet,5,2,222,,
exp,606,384,dancer,ballet,4,1,222,,
exp,606,384,dancer,female,1,3,222,,
exp,606,384,dancer,modern,3,5,222,,
exp,606,384,dancer,tap,4,1,222,,
exp,606,384,difficult,hard,5,1,222,,
exp,606,384,difficult,person,1,5,222,,
exp,606,384,difficult,sports,2,1,222,,
exp,606,384,melody,music,3,3,222,,
exp,606,384,melody,sing,2,2,222,,
exp,606,384,melody,song,4,5,222,,
exp,606,384,melody,tone,5,2,222,,
exp,606,384,organize,kitchen,1,4,222,,
exp,606,384,organize,paper,2,1,222,,
exp,606,384,pupil,friends,1,5,222,,
matched,706,384,assist,aid,2,3,322,,
matched,706,384,assist,follow,2,1,322,,
matched,706,384,assist,help,4,4,322,,
matched,706,384,bashful,quiet,4,3,322,,
matched,706,384,bashful,scared,2,2,322,,
matched,706,384,bashful,shy,5,4,322,,
matched,706,384,bashful,solitude,1,1,322,,
matched,706,384,before,dinner,3,1,322,,
matched,706,384,before,time,5,1,322,,
matched,706,384,beginning,book,1,1,322,,
matched,706,384,beginning,first,3,4,322,,
matched,706,384,beginning,middle,2,1,322,,
matched,706,384,body,parts,5,2,322,,
matched,706,384,body,tattoo,1,2,322,,
matched,706,384,break,coffee,5,2,322,,
matched,706,384,car,engine,5,2,322,,
matched,706,384,car,paint,3,1,322,,
matched,706,384,casual,friends,3,2,322,,
matched,706,384,casual,sex,4,1,322,,
matched,706,384,challenge,difficult,3,3,322,,
matched,706,384,challenge,hard,4,3,322,,
matched,706,384,chowder,clam,5,3,322,,
matched,706,384,cinema,candy,3,1,322,,
matched,706,384,cinema,popcorn,4,2,322,,
matched,706,384,closed,door,4,2,322,,
matched,706,384,closed,doors,1,2,322,,
matched,706,384,closed,eyes,2,1,322,,
matched,706,384,closed,lips,3,1,322,,
matched,706,384,cloth,glasses,2,1,322,,
matched,706,384,cloth,rag,5,1,322,,
matched,706,384,cloth,towel,1,4,322,,
matched,706,384,common,friend,1,1,322,,
matched,706,384,common,ground,2,2,322,,
matched,706,384,common,room,3,3,322,,
matched,706,384,computer,email,4,4,322,,
matched,706,384,computer,internet,5,4,322,,
matched,706,384,dancer,ballet,4,2,322,,
matched,706,384,dancer,female,1,2,322,,
matched,706,384,dancer,modern,3,2,322,,
matched,706,384,dancer,tap,4,1,322,,
matched,706,384,difficult,hard,5,4,322,,
matched,706,384,difficult,person,1,1,322,,
matched,706,384,difficult,sports,2,1,322,,
matched,706,384,melody,music,3,2,322,,
matched,706,384,melody,sing,2,2,322,,
matched,706,384,melody,song,4,1,322,,
matched,706,384,melody,tone,5,2,322,,
matched,706,384,organize,kitchen,1,2,322,,
matched,706,384,organize,paper,2,1,322,,
matched,706,384,pupil,friends,1,1,322,,
exp,568,346,assist,aid,5,4,222,,
exp,568,346,assist,help,5,5,222,,
exp,568,346,assist,pass,2,2,222,,
exp,568,346,bashful,coy,3,4,222,,
exp,568,346,bashful,reserved,2,2,222,,
exp,568,346,bashful,shy,4,5,222,,
exp,568,346,before,after,3,5,222,,
exp,568,346,before,first,1,2,222,,
exp,568,346,before,previous,2,4,222,,
exp,568,346,before,to,5,2,222,,
