"group","partno","matched.partno","cue","target","expnorm","judgment","fsg","bsg","swow"
"exp",585,363,"cloth","small",100,60,NA,NA,NA
"exp",585,363,"cloth","soft",80,80,3,0,1.05263157894737
"exp",585,363,"cloth","towel",40,40,1.8,6.8,2.10526315789474
"exp",585,363,"common","normal",60,80,4.8,0,3.41296928327645
"exp",585,363,"common","qualities",40,40,NA,NA,NA
"exp",585,363,"computer","hard",80,80,NA,NA,0.348432055749129
"exp",585,363,"computer","information",40,100,NA,NA,1.04529616724739
"exp",585,363,"computer","internet",100,100,NA,NA,8.01393728222996
"exp",585,363,"dancer","talent",20,100,NA,NA,NA
"exp",585,363,"difficult","hard",100,100,59.4,0,30.1418439716312
"exp",585,363,"difficult","life",40,80,NA,NA,NA
"exp",585,363,"melody","composer",60,80,NA,NA,NA
"exp",585,363,"melody","music",100,100,24.3,2,17.1232876712329
"exp",585,363,"melody","piano",20,20,NA,NA,0.684931506849315
"exp",585,363,"melody","rhythm",40,100,3.6,1,2.05479452054795
"exp",585,363,"organize","clean",80,80,9,0,2.8169014084507
"exp",585,363,"organize","together",60,40,2.1,0,0.704225352112676
"exp",585,363,"pupil","color",40,100,NA,NA,0.342465753424658
"exp",585,363,"pupil","dilate",100,100,NA,NA,2.05479452054795
"matched",685,363,"assist","goal",40,100,NA,NA,0.72202166064982
"matched",685,363,"assist","helper",80,80,NA,NA,1.08303249097473
"matched",685,363,"assist","manager",20,60,NA,NA,0.36101083032491
"matched",685,363,"bashful","red",80,80,NA,NA,3.16901408450704
"matched",685,363,"bashful","scared",20,60,NA,NA,0.352112676056338
"matched",685,363,"before","after",100,100,85.9,57.1,23.1884057971014
"matched",685,363,"before","beginning",80,100,NA,NA,1.44927536231884
"matched",685,363,"before","pre",60,80,NA,NA,NA
"matched",685,363,"before","prerequisite",20,60,NA,NA,NA
"matched",685,363,"beginning","after",40,100,NA,NA,NA
"matched",685,363,"beginning","end",80,100,74.7,0,18.705035971223
"matched",685,363,"beginning","life",60,80,NA,NA,0.359712230215827
"matched",685,363,"body","skinny",80,80,1.4,0,NA
"matched",685,363,"break","out",80,100,NA,NA,0.680272108843537
"matched",685,363,"break","snapped",20,40,NA,NA,NA
"matched",685,363,"car","engine",80,80,1.1,35.9,1.36986301369863
"matched",685,363,"car","machine",20,60,NA,NA,NA
"matched",685,363,"car","storage",60,40,NA,NA,NA
"matched",685,363,"car","transportation",100,100,3.3,59.5,2.3972602739726
"matched",685,363,"casual","comfortable",20,80,5.4,0,2.02020202020202
"matched",685,363,"casual","same",60,80,NA,NA,NA
"matched",685,363,"challenge","difficult",40,100,2.7,0,6.41509433962264
"matched",685,363,"challenge","goal",100,100,1.4,0,0.754716981132075
"matched",685,363,"chowder","clam",40,100,75.5,4.2,19.8380566801619
"matched",685,363,"chowder","soup",100,100,12.9,1.2,19.0283400809717
"matched",685,363,"chowder","white",60,60,NA,NA,0.809716599190283
"matched",685,363,"cinema","candy",100,60,NA,NA,NA
"matched",685,363,"closed","jammed",20,20,NA,NA,NA
"matched",685,363,"closed","locked",60,60,NA,NA,2.12014134275618
"matched",685,363,"closed","occupied",20,40,NA,NA,NA
"matched",685,363,"cloth","colorful",60,40,NA,NA,NA
"matched",685,363,"cloth","small",100,60,NA,NA,NA
"matched",685,363,"cloth","soft",80,80,3,0,1.05263157894737
"matched",685,363,"cloth","towel",40,100,1.8,6.8,2.10526315789474
"matched",685,363,"common","normal",60,60,4.8,0,3.41296928327645
"matched",685,363,"common","qualities",40,100,NA,NA,NA
"matched",685,363,"computer","hard",80,80,NA,NA,0.348432055749129
"matched",685,363,"computer","information",40,100,NA,NA,1.04529616724739
"matched",685,363,"computer","internet",100,100,NA,NA,8.01393728222996
"matched",685,363,"dancer","talent",20,80,NA,NA,NA
"matched",685,363,"difficult","hard",100,100,59.4,0,30.1418439716312
"matched",685,363,"difficult","life",40,60,NA,NA,NA
"matched",685,363,"melody","composer",60,60,NA,NA,NA
"matched",685,363,"melody","music",100,100,24.3,2,17.1232876712329
"matched",685,363,"melody","piano",20,80,NA,NA,0.684931506849315
"matched",685,363,"melody","rhythm",40,80,3.6,1,2.05479452054795
"matched",685,363,"organize","clean",80,100,9,0,2.8169014084507
"matched",685,363,"organize","together",60,100,2.1,0,0.704225352112676
"matched",685,363,"pupil","color",40,100,NA,NA,0.342465753424658
"matched",685,363,"pupil","dilate",100,100,NA,NA,2.05479452054795
"exp",601,379,"assist","secretary",20,40,NA,NA,1.08303249097473
"exp",601,379,"assist","servant",40,40,NA,NA,NA
"exp",601,379,"bashful","dwarf",20,40,NA,NA,8.45070422535211
"exp",601,379,"bashful","shy",100,100,73,7.6,29.9295774647887
"exp",601,379,"before","first",100,100,NA,NA,1.81159420289855
"exp",601,379,"before","last",40,100,NA,NA,0.36231884057971
"exp",601,379,"beginning","end",100,100,74.7,0,18.705035971223
"exp",601,379,"beginning","last",60,100,NA,NA,0.359712230215827
"exp",601,379,"body","soul",60,40,3.4,3.4,3.72881355932203
"exp",601,379,"body","torso",20,20,NA,NA,2.71186440677966
"exp",601,379,"break","broken",60,60,2.2,3.4,2.38095238095238
"exp",601,379,"break","cracked",80,60,NA,NA,NA
"exp",601,379,"break","torn",40,20,NA,NA,NA
"exp",601,379,"car","drive",20,100,12.2,48,6.84931506849315
"exp",601,379,"car","roads",60,60,NA,NA,0.342465753424658
"exp",601,379,"car","travel",80,80,3.9,6.1,2.73972602739726
"exp",601,379,"casual","clothes",80,60,9.5,0,5.72390572390572
"exp",601,379,"casual","jeans",40,40,6.1,2.7,3.36700336700337
"exp",601,379,"casual","normal",100,100,1.4,0,NA
"exp",601,379,"casual","picnics",20,40,NA,NA,NA
"exp",601,379,"challenge","difficult",60,80,2.7,0,6.41509433962264
"exp",601,379,"challenge","hard",100,80,8.2,0,7.92452830188679
"exp",601,379,"challenge","risk",20,40,NA,NA,NA
"exp",601,379,"chowder","clam",80,100,75.5,4.2,19.8380566801619
"exp",601,379,"chowder","corn",60,100,NA,NA,6.07287449392713
"exp",601,379,"chowder","thick",100,100,NA,NA,0.809716599190283
"exp",601,379,"cinema","movies",60,100,NA,NA,5.65371024734982
"exp",601,379,"closed","doors",100,100,NA,NA,NA
"exp",601,379,"closed","windows",80,80,NA,NA,NA
"exp",601,379,"cloth","towel",40,60,1.8,6.8,2.10526315789474
"exp",601,379,"common","frequent",80,80,NA,NA,2.04778156996587
"exp",601,379,"common","normal",40,100,4.8,0,3.41296928327645
"exp",601,379,"common","regularly",20,60,NA,NA,NA
"exp",601,379,"computer","internet",20,60,NA,NA,8.01393728222996
"exp",601,379,"computer","monitor",100,100,1.4,NA,NA
"exp",601,379,"computer","mouse",60,80,NA,NA,3.48432055749129
"exp",601,379,"computer","screen",40,80,2.7,0,3.83275261324042
"exp",601,379,"dancer","performer",80,80,2.6,NA,0.684931506849315
"exp",601,379,"dancer","stage",40,60,3.9,0,0.684931506849315
"exp",601,379,"difficult","easy",60,100,28.3,2.1,6.73758865248227
"exp",601,379,"difficult","hard",100,100,59.4,0,30.1418439716312
"exp",601,379,"difficult","school",20,40,NA,NA,NA
"exp",601,379,"difficult","tests",80,60,NA,NA,0.354609929078014
"exp",601,379,"melody","song",20,100,41.4,2,22.9452054794521
"exp",601,379,"organize","clean",100,100,9,0,2.8169014084507
"exp",601,379,"organize","files",60,40,NA,NA,0.704225352112676
"exp",601,379,"organize","neat",80,60,20.7,2,2.8169014084507
"exp",601,379,"organize","tidy",40,40,2.1,0,4.22535211267606
"exp",601,379,"pupil","iris",80,80,NA,NA,3.76712328767123
"exp",601,379,"pupil","retina",40,60,NA,NA,NA
"matched",701,379,"assist","secretary",20,100,NA,NA,1.08303249097473
"matched",701,379,"assist","servant",40,60,NA,NA,NA
"matched",701,379,"bashful","dwarf",20,40,NA,NA,8.45070422535211
"matched",701,379,"bashful","shy",100,80,73,7.6,29.9295774647887
"matched",701,379,"before","first",100,100,NA,NA,1.81159420289855
"matched",701,379,"before","last",40,100,NA,NA,0.36231884057971
"matched",701,379,"beginning","end",100,100,74.7,0,18.705035971223
"matched",701,379,"beginning","last",60,100,NA,NA,0.359712230215827
"matched",701,379,"body","soul",60,60,3.4,3.4,3.72881355932203
"matched",701,379,"body","torso",20,60,NA,NA,2.71186440677966
"matched",701,379,"break","broken",60,80,2.2,3.4,2.38095238095238
"matched",701,379,"break","cracked",80,80,NA,NA,NA
"matched",701,379,"break","torn",40,80,NA,NA,NA
"matched",701,379,"car","drive",20,100,12.2,48,6.84931506849315
"matched",701,379,"car","roads",60,80,NA,NA,0.342465753424658
"matched",701,379,"car","travel",80,80,3.9,6.1,2.73972602739726
"matched",701,379,"casual","clothes",80,60,9.5,0,5.72390572390572
"matched",701,379,"casual","jeans",40,60,6.1,2.7,3.36700336700337
"matched",701,379,"casual","normal",100,60,1.4,0,NA
"matched",701,379,"casual","picnics",20,20,NA,NA,NA
"matched",701,379,"challenge","difficult",60,80,2.7,0,6.41509433962264
"matched",701,379,"challenge","hard",100,60,8.2,0,7.92452830188679
"matched",701,379,"challenge","risk",20,60,NA,NA,NA
"matched",701,379,"chowder","clam",80,60,75.5,4.2,19.8380566801619
"matched",701,379,"chowder","corn",60,60,NA,NA,6.07287449392713
"matched",701,379,"chowder","thick",100,60,NA,NA,0.809716599190283
"matched",701,379,"cinema","movies",60,80,NA,NA,5.65371024734982
"matched",701,379,"closed","doors",100,60,NA,NA,NA
"matched",701,379,"closed","windows",80,60,NA,NA,NA
"matched",701,379,"cloth","towel",40,80,1.8,6.8,2.10526315789474
"matched",701,379,"common","frequent",80,80,NA,NA,2.04778156996587
"matched",701,379,"common","normal",40,80,4.8,0,3.41296928327645
"matched",701,379,"common","regularly",20,60,NA,NA,NA
"matched",701,379,"computer","internet",20,100,NA,NA,8.01393728222996
"matched",701,379,"computer","monitor",100,100,1.4,NA,NA
"matched",701,379,"computer","mouse",60,100,NA,NA,3.48432055749129
"matched",701,379,"computer","screen",40,100,2.7,0,3.83275261324042
"matched",701,379,"dancer","performer",80,80,2.6,NA,0.684931506849315
"matched",701,379,"dancer","stage",40,80,3.9,0,0.684931506849315
"matched",701,379,"difficult","easy",60,100,28.3,2.1,6.73758865248227
"matched",701,379,"difficult","hard",100,80,59.4,0,30.1418439716312
"matched",701,379,"difficult","school",20,60,NA,NA,NA
"matched",701,379,"difficult","tests",80,80,NA,NA,0.354609929078014
"matched",701,379,"melody","song",20,60,41.4,2,22.9452054794521
"matched",701,379,"organize","clean",100,100,9,0,2.8169014084507
"matched",701,379,"organize","files",60,80,NA,NA,0.704225352112676
"matched",701,379,"organize","neat",80,80,20.7,2,2.8169014084507
"matched",701,379,"organize","tidy",40,60,2.1,0,4.22535211267606
"matched",701,379,"pupil","iris",80,60,NA,NA,3.76712328767123
"matched",701,379,"pupil","retina",40,80,NA,NA,NA
"exp",593,371,"assist","aid",60,100,6.1,0,9.02527075812274
"exp",593,371,"assist","cease",100,100,NA,NA,NA
"exp",593,371,"assist","secretary",40,40,NA,NA,1.08303249097473
"exp",593,371,"bashful","blush",100,100,1.3,0,3.16901408450704
"exp",593,371,"bashful","cartoon",20,20,NA,NA,0.352112676056338
"exp",593,371,"bashful","flush",60,100,NA,NA,NA
"exp",593,371,"bashful","shy",80,80,73,7.6,29.9295774647887
"exp",593,371,"bashful","stupid",40,60,NA,NA,NA
"exp",593,371,"before","after",80,100,85.9,57.1,23.1884057971014
"exp",593,371,"before","book",60,80,NA,NA,NA
"exp",593,371,"before","prepare",20,20,NA,NA,NA
"exp",593,371,"beginning","book",100,100,NA,NA,1.79856115107914
"exp",593,371,"beginning","start",80,60,15.8,0,25.5395683453237
"exp",593,371,"body","bikini",20,20,NA,NA,NA
"exp",593,371,"break","board",100,80,NA,NA,NA
"exp",593,371,"car","red",80,40,NA,NA,1.36986301369863
"exp",593,371,"car","wheel",60,40,2.2,27.3,1.02739726027397
"exp",593,371,"car","wheels",40,60,NA,NA,1.71232876712329
"exp",593,371,"casual","business",40,80,NA,NA,0.336700336700337
"exp",593,371,"casual","comfortable",20,80,5.4,0,2.02020202020202
"exp",593,371,"casual","friday",80,100,NA,NA,NA
"exp",593,371,"challenge","class",40,60,NA,NA,NA
"exp",593,371,"challenge","course",60,80,NA,NA,NA
"exp",593,371,"challenge","hard",20,100,8.2,0,7.92452830188679
"exp",593,371,"chowder","corn",100,100,NA,NA,6.07287449392713
"exp",593,371,"chowder","soup",100,100,12.9,1.2,19.0283400809717
"exp",593,371,"cinema","movie",80,100,79.3,2.5,18.3745583038869
"exp",593,371,"cinema","popcorn",20,20,NA,NA,9.18727915194346
"exp",593,371,"cinema","theater",100,100,5.3,2,10.2473498233216
"exp",593,371,"closed","business",20,20,NA,NA,0.353356890459364
"exp",593,371,"closed","closet",60,80,NA,NA,0.353356890459364
"exp",593,371,"closed","window",40,40,NA,NA,NA
"exp",593,371,"cloth","diaper",20,20,NA,NA,0.350877192982456
"exp",593,371,"cloth","wash",60,80,3,5.4,1.75438596491228
"exp",593,371,"common","cards",20,40,NA,NA,NA
"exp",593,371,"common","rare",40,80,4.1,8.4,1.36518771331058
"exp",593,371,"common","rotunda",60,40,NA,NA,NA
"exp",593,371,"computer","keyboard",80,100,4.8,21.7,3.83275261324042
"exp",593,371,"computer","mouse",100,80,NA,NA,3.48432055749129
"exp",593,371,"dancer","body",100,100,NA,NA,NA
"exp",593,371,"dancer","grace",80,60,NA,NA,2.73972602739726
"exp",593,371,"difficult","hard",60,100,59.4,0,30.1418439716312
"exp",593,371,"difficult","struggle",40,80,NA,NA,NA
"exp",593,371,"melody","dolce",20,80,NA,NA,NA
"exp",593,371,"melody","flute",40,40,NA,NA,0.342465753424658
"exp",593,371,"melody","harmony",80,60,9.3,10.3,6.16438356164384
"exp",593,371,"organize","binder",40,60,NA,NA,0.704225352112676
"exp",593,371,"organize","folder",60,80,NA,NA,NA
"exp",593,371,"pupil","eye",100,100,16.7,1.6,20.8904109589041
"exp",593,371,"pupil","iris",80,100,NA,NA,3.76712328767123
"matched",693,371,"assist","aid",60,80,6.1,0,9.02527075812274
"matched",693,371,"assist","cease",100,60,NA,NA,NA
"matched",693,371,"assist","secretary",40,60,NA,NA,1.08303249097473
"matched",693,371,"bashful","blush",100,60,1.3,0,3.16901408450704
"matched",693,371,"bashful","cartoon",20,100,NA,NA,0.352112676056338
"matched",693,371,"bashful","flush",60,40,NA,NA,NA
"matched",693,371,"bashful","shy",80,80,73,7.6,29.9295774647887
"matched",693,371,"bashful","stupid",40,40,NA,NA,NA
"matched",693,371,"before","after",80,100,85.9,57.1,23.1884057971014
"matched",693,371,"before","book",60,60,NA,NA,NA
"matched",693,371,"before","prepare",20,60,NA,NA,NA
"matched",693,371,"beginning","book",100,40,NA,NA,1.79856115107914
"matched",693,371,"beginning","start",80,100,15.8,0,25.5395683453237
"matched",693,371,"body","bikini",20,100,NA,NA,NA
"matched",693,371,"break","board",100,40,NA,NA,NA
"matched",693,371,"car","red",80,80,NA,NA,1.36986301369863
"matched",693,371,"car","wheel",60,40,2.2,27.3,1.02739726027397
"matched",693,371,"car","wheels",40,80,NA,NA,1.71232876712329
"matched",693,371,"casual","business",40,20,NA,NA,0.336700336700337
"matched",693,371,"casual","comfortable",20,80,5.4,0,2.02020202020202
"matched",693,371,"casual","friday",80,80,NA,NA,NA
"matched",693,371,"challenge","class",40,80,NA,NA,NA
"matched",693,371,"challenge","course",60,80,NA,NA,NA
"matched",693,371,"challenge","hard",20,80,8.2,0,7.92452830188679
"matched",693,371,"chowder","corn",100,40,NA,NA,6.07287449392713
"matched",693,371,"chowder","soup",100,40,12.9,1.2,19.0283400809717
"matched",693,371,"cinema","movie",80,80,79.3,2.5,18.3745583038869
"matched",693,371,"cinema","popcorn",20,100,NA,NA,9.18727915194346
"matched",693,371,"cinema","theater",100,80,5.3,2,10.2473498233216
"matched",693,371,"closed","business",20,100,NA,NA,0.353356890459364
"matched",693,371,"closed","closet",60,60,NA,NA,0.353356890459364
"matched",693,371,"closed","window",40,60,NA,NA,NA
"matched",693,371,"cloth","diaper",20,20,NA,NA,0.350877192982456
"matched",693,371,"cloth","wash",60,60,3,5.4,1.75438596491228
"matched",693,371,"common","cards",20,60,NA,NA,NA
"matched",693,371,"common","rare",40,40,4.1,8.4,1.36518771331058
"matched",693,371,"common","rotunda",60,40,NA,NA,NA
"matched",693,371,"computer","keyboard",80,40,4.8,21.7,3.83275261324042
"matched",693,371,"computer","mouse",100,80,NA,NA,3.48432055749129
"matched",693,371,"dancer","body",100,60,NA,NA,NA
"matched",693,371,"dancer","grace",80,60,NA,NA,2.73972602739726
"matched",693,371,"difficult","hard",60,80,59.4,0,30.1418439716312
"matched",693,371,"difficult","struggle",40,100,NA,NA,NA
"matched",693,371,"melody","dolce",20,60,NA,NA,NA
"matched",693,371,"melody","flute",40,40,NA,NA,0.342465753424658
"matched",693,371,"melody","harmony",80,80,9.3,10.3,6.16438356164384
"matched",693,371,"organize","binder",40,40,NA,NA,0.704225352112676
"matched",693,371,"organize","folder",60,60,NA,NA,NA
"matched",693,371,"pupil","eye",100,100,16.7,1.6,20.8904109589041
"matched",693,371,"pupil","iris",80,60,NA,NA,3.76712328767123
"exp",596,374,"assist","helpful",20,100,NA,NA,NA
"exp",596,374,"assist","support",40,60,NA,NA,2.52707581227437
"exp",596,374,"bashful","dwarf",40,40,NA,NA,8.45070422535211
"exp",596,374,"bashful","shy",100,100,73,7.6,29.9295774647887
"exp",596,374,"bashful","timid",80,60,NA,NA,5.28169014084507
"exp",596,374,"before","beginning",20,80,NA,NA,1.44927536231884
"exp",596,374,"before","previous",40,100,1.3,NA,3.6231884057971
"exp",596,374,"before","prior",100,100,NA,NA,4.71014492753623
"exp",596,374,"beginning","commence",40,80,NA,NA,1.43884892086331
"exp",596,374,"beginning","start",100,80,15.8,0,25.5395683453237
"exp",596,374,"body","complex",40,20,NA,NA,NA
"exp",596,374,"body","human",60,100,2,3,2.71186440677966
"exp",596,374,"break","crash",20,80,2.8,0,0.680272108843537
"exp",596,374,"break","time",80,20,NA,NA,1.70068027210884
"exp",596,374,"car","automobile",20,60,NA,NA,4.10958904109589
"exp",596,374,"car","van",60,80,NA,NA,1.36986301369863
"exp",596,374,"car","vehicle",80,60,NA,NA,5.13698630136986
"exp",596,374,"casual","back",80,20,NA,NA,NA
"exp",596,374,"casual","comfortable",40,60,5.4,0,2.02020202020202
"exp",596,374,"casual","indifferent",20,40,NA,NA,NA
"exp",596,374,"casual","informal",60,80,2.7,NA,4.71380471380471
"exp",596,374,"casual","laid",80,20,NA,NA,NA
"exp",596,374,"challenge","difficult",80,100,2.7,0,6.41509433962264
"exp",596,374,"challenge","hard",80,100,8.2,0,7.92452830188679
"exp",596,374,"challenge","task",60,40,4.1,0,3.39622641509434
"exp",596,374,"chowder","soup",100,100,12.9,1.2,19.0283400809717
"exp",596,374,"chowder","thick",60,80,NA,NA,0.809716599190283
"exp",596,374,"cinema","screen",80,40,NA,NA,3.53356890459364
"exp",596,374,"cinema","theater",100,100,5.3,2,10.2473498233216
"exp",596,374,"closed","congested",40,20,NA,NA,NA
"exp",596,374,"closed","open",20,20,67.8,0,13.7809187279152
"exp",596,374,"cloth","clothing",60,60,NA,NA,2.10526315789474
"exp",596,374,"cloth","colorful",20,20,NA,NA,NA
"exp",596,374,"cloth","fabric",100,100,11.5,38.1,10.1754385964912
"exp",596,374,"common","ordinary",100,100,4.8,9.7,5.80204778156997
"exp",596,374,"computer","apple",100,100,1.4,2,1.04529616724739
"exp",596,374,"computer","desktop",20,40,NA,NA,1.04529616724739
"exp",596,374,"computer","laptop",60,100,NA,NA,4.52961672473868
"exp",596,374,"dancer","graceful",60,60,2,7.3,4.10958904109589
"exp",596,374,"dancer","stage",80,60,3.9,0,0.684931506849315
"exp",596,374,"dancer","talented",40,100,NA,NA,NA
"exp",596,374,"difficult","challenging",40,100,NA,NA,4.25531914893617
"exp",596,374,"difficult","easy",100,20,28.3,2.1,6.73758865248227
"exp",596,374,"melody","music",80,100,24.3,2,17.1232876712329
"exp",596,374,"melody","tune",100,100,15,0,11.986301369863
